comment,label
tủ hoạt động êm làm lạnh oke,0
mua cái này sản phẩm nhỏ gọn nhưng không gian sử dụng rộng rãi sản phẩm rất cơ bản với giá tốt phù hợp cho người lớn tuổi,1
dàn máy kêu rất to đã từng sử dụng tủ lạnh của samsung nhưng đến sản phẩm này thì không thể chấp nhận được độ ồn của máy nhưng chỉ cần sử dụng trong thời gian ngắn nên vẫn chấp nhận không đổi trả,1
máy chạy êm nước nóng nước lạnh chạy ngon mình đã giới thiệu cho người thân dùng rất thích,0
máy lạnh mua ngày đến nay khi bật máy lạnh mức gió và thì cục nóng bị rung tường có âm thanh rất khó chịu tình trạng này vẫn chưa giảm tôi cần hỗ trợ bảo hành,0
có mùi khó chịu thiết kế quá xấu ồn ào khó chịu quạt quay kêu to rất thất vọng không làm việc đúng làm lạnh chậm máy lọc nước vật liệu rẻ tiền thiết kế quá xấu không làm việc đúng không hoạt động ổn định không đáng tiền gây tiếng ồn lớn không hoạt động ổn định có mùi khó chịu rất thất vọng tiêu thụ điện năng cao có mùi khó chịu máy lọc nước không hoạt động ổn định không làm việc đúng,1
gây tiếng ồn lớn quá nóng khi sử dụng đóng tuyết nhanh ồn ào khó chịu hỏng sau vài ngày hỏng sau vài ngày tiêu thụ điện năng cao quạt quay kêu to đóng tuyết nhanh,1
làm mát yếu không làm việc đúng tiêu thụ điện năng cao làm lạnh chậm chất lượng quá tệ rò rỉ nước dịch vụ bảo hành kém làm lạnh chậm công suất yếu không làm việc đúng quạt quay kêu to hỏng sau vài ngày đóng tuyết nhanh làm mát yếu chất lượng quá tệ quá nóng khi sử dụng không làm việc đúng chất lượng quá tệ không hoạt động ổn định quá nóng khi sử dụng rất thất vọng gây tiếng ồn lớn không hoạt động ổn định ồn ào khó chịu dịch vụ bảo hành kém không làm việc đúng quạt quay kêu to quá nóng khi sử dụng ồn ào khó chịu,1
tiêu thụ điện năng cao thiết kế quá xấu đóng tuyết nhanh có mùi khó chịu không đáng tiền có mùi khó chịu quạt quay kêu to quạt quay kêu to không làm việc đúng vật liệu rẻ tiền không đáng tiền thiết kế quá xấu ồn ào khó chịu,1
hỏng sau vài ngày làm lạnh chậm làm mát yếu rất thất vọng công suất yếu dịch vụ bảo hành kém quá nóng khi sử dụng hỏng sau vài ngày không đáng tiền máy lọc nước làm lạnh chậm quạt quay kêu to chất lượng quá tệ vật liệu rẻ tiền không làm việc đúng công suất yếu không đáng tiền không đáng tiền không đáng tiền quá nóng khi sử dụng làm lạnh chậm không đáng tiền không đáng tiền rò rỉ nước máy lọc nước không làm việc đúng có mùi khó chịu rò rỉ nước,1
sản phẩm dùng tốt,0
máy dùng ổn ng thân sử dụng máy này cũng khá nhiều chỉ bị một vấn đề là vòi nước thường lâu lâu bị đọng giọt nước,1
phần làm nước đá tự động viên còn tớ quá thiết kể cái nhỏ hơn thì tốt,0
mình mua tại cửa hàng miêu đầm sản phẩm thì ok nhưng không thích cách tư vẫn của nhân viên ở đây đó là hạ thấp giá trị của sản phẩm khác để nêu nổi bật sản phẩm đang cần bán chạy doanh số thậm chí gạt bỏ các tính năng của sản phẩm khác đang có khi khách hàng so sánh sản phẩm tương đồng với nhau,0
làm ăn gian dối lừa gạt khách hàng tư vấn bán hàng bảo hành năm nhưng kích hoạt chỉ có năm,0
rất hài lòng với dịch vụ của dmx ạ,0
quạt mát không hoạt động ổn định rò rỉ nước quạt mát công suất yếu đóng tuyết nhanh thiết kế quá xấu hỏng sau vài ngày,1
máy chạy mạnh,0
tạm thời đánh giá như vậy tại tủ hoạt động mới được ngày nên chưa biết tu lạnh nó ntn,0
tủ ngăn đông mềm không bị đông đá làm lạnh nhanh và khử mùi tốt,1
tốt giá cả rất hợp lý mẫu đẹp,0
rò rỉ nước ồn ào khó chịu ồn ào khó chịu không làm việc đúng có mùi khó chịu công suất yếu làm lạnh chậm vật liệu rẻ tiền không làm việc đúng rò rỉ nước đóng tuyết nhanh hỏng sau vài ngày không đáng tiền tiêu thụ điện năng cao công suất yếu tiêu thụ điện năng cao không đáng tiền tủ lạnh vật liệu rẻ tiền tủ lạnh không đáng tiền không đáng tiền,1
sản phẩm tốt tiên lợi nên mua xài,0
rò rỉ nước quá nóng khi sử dụng quá nóng khi sử dụng làm lạnh chậm không hoạt động ổn định rò rỉ nước quá nóng khi sử dụng thiết kế quá xấu chất lượng quá tệ quạt quay kêu to ồn ào khó chịu đóng tuyết nhanh rò rỉ nước có mùi khó chịu hỏng sau vài ngày vật liệu rẻ tiền gây tiếng ồn lớn gây tiếng ồn lớn thiết kế quá xấu tiêu thụ điện năng cao làm lạnh chậm ồn ào khó chịu làm lạnh chậm làm lạnh chậm dịch vụ bảo hành kém dịch vụ bảo hành kém tiêu thụ điện năng cao ồn ào khó chịu,1
sản phẩm tốt dùng thích,0
rất hài lòng yên tâm mua ở điện máy xanh đặc xong nhân viên giao tận nhà,0
công suất yếu công suất yếu hỏng sau vài ngày không hoạt động ổn định chất lượng quá tệ hỏng sau vài ngày quạt mát rất thất vọng hỏng sau vài ngày vật liệu rẻ tiền gây tiếng ồn lớn dịch vụ bảo hành kém đóng tuyết nhanh không đáng tiền không đáng tiền rò rỉ nước tiêu thụ điện năng cao công suất yếu đóng tuyết nhanh,1
hiện tại mới dùng thi vẫn tốt còn không bit sau có bền k,0
có mùi khó chịu quạt quay kêu to đóng tuyết nhanh công suất yếu không đáng tiền công suất yếu làm lạnh chậm,1
sản phẩm dùng ổn không có vấn đề gì,1
tiêu thụ điện năng cao dịch vụ bảo hành kém rò rỉ nước hỏng sau vài ngày vật liệu rẻ tiền có mùi khó chịu quá nóng khi sử dụng vật liệu rẻ tiền gây tiếng ồn lớn làm mát yếu làm lạnh chậm không đáng tiền làm mát yếu dịch vụ bảo hành kém đóng tuyết nhanh máy lạnh không đáng tiền ồn ào khó chịu vật liệu rẻ tiền,1
sản phẩm tốt rất hài lòng,0
có mùi khó chịu đóng tuyết nhanh không hoạt động ổn định vật liệu rẻ tiền ồn ào khó chịu tiêu thụ điện năng cao gây tiếng ồn lớn không làm việc đúng làm lạnh chậm rò rỉ nước tiêu thụ điện năng cao công suất yếu rất thất vọng công suất yếu hỏng sau vài ngày vật liệu rẻ tiền dịch vụ bảo hành kém thiết kế quá xấu chất lượng quá tệ không đáng tiền,1
sp đúng như đặt hàng,0
máy mới đem thể thử với dung dịch thì màu xanh dương được máy ngày thì thành màu xanh lá khoảng mong đmx hỗ trợ,0
tủ dùng tốt bảo quản thực phẩm tốt tiết kiệm điện,0
tủ lạnh hoạt động tốt bảo quản thức ăn và khử mùi rất okey,0
nhân viên lắp đặt không chuyện nghiệp kém,1
quạt rất ưng ý,0
vật liệu rẻ tiền gây tiếng ồn lớn không hoạt động ổn định dịch vụ bảo hành kém ồn ào khó chịu đóng tuyết nhanh có mùi khó chịu đóng tuyết nhanh dịch vụ bảo hành kém rò rỉ nước,1
vật liệu rẻ tiền làm lạnh chậm hỏng sau vài ngày có mùi khó chịu gây tiếng ồn lớn không hoạt động ổn định công suất yếu ồn ào khó chịu thiết kế quá xấu làm lạnh chậm dịch vụ bảo hành kém rò rỉ nước,1
tối đầu tiên nước chảy ở ống ngày thứ hai máy chảy nước ống cũng chảy gọi số tổng đài thì lúc nào cũng bận đề nghị đổi lại máy mới mua ngày thứ hai,0
mua sản phẩm ma phải bực mình từ khâu lắp ráp đến sản phẩm không giới thiệu cho ng khác,0
quạt chạy êm nên mua,0
quạt dùng tốt nha mọi người sài hàng của điện máy xanh rất yên tâm và chất lượng bảo đảm mọi người nên mua ah,0
cục nóng treo tường chạy hơi ồn,0
có tiếng ồn va bị nóng ở một bên về đem tiếng kêu lách cách mua được thang,1
gây tiếng ồn lớn quạt quay kêu to công suất yếu chất lượng quá tệ công suất yếu không đáng tiền công suất yếu quá nóng khi sử dụng công suất yếu quá nóng khi sử dụng quạt quay kêu to thiết kế quá xấu ồn ào khó chịu rất thất vọng làm mát yếu công suất yếu dịch vụ bảo hành kém làm lạnh chậm gây tiếng ồn lớn không làm việc đúng gây tiếng ồn lớn ồn ào khó chịu thiết kế quá xấu đóng tuyết nhanh hỏng sau vài ngày không làm việc đúng không hoạt động ổn định,1
cục nóng êm lạnh đều phòng diện tích m,0
very good,0
công suất yếu công suất yếu hỏng sau vài ngày chất lượng quá tệ quạt quay kêu to có mùi khó chịu không hoạt động ổn định vật liệu rẻ tiền làm mát yếu hỏng sau vài ngày quá nóng khi sử dụng làm mát yếu không làm việc đúng,1
quạt quay kêu to có mùi khó chịu ồn ào khó chịu quạt quay kêu to rất thất vọng rò rỉ nước làm mát yếu có mùi khó chịu không làm việc đúng gây tiếng ồn lớn không làm việc đúng không đáng tiền làm mát yếu đóng tuyết nhanh quạt quay kêu to thiết kế quá xấu có mùi khó chịu quạt quay kêu to không hoạt động ổn định đóng tuyết nhanh có mùi khó chịu tiêu thụ điện năng cao dịch vụ bảo hành kém chất lượng quá tệ vật liệu rẻ tiền quá nóng khi sử dụng không làm việc đúng gây tiếng ồn lớn,1
tiêu thụ điện năng cao vật liệu rẻ tiền dịch vụ bảo hành kém gây tiếng ồn lớn làm lạnh chậm không làm việc đúng không đáng tiền ồn ào khó chịu vật liệu rẻ tiền dịch vụ bảo hành kém ồn ào khó chịu không đáng tiền dịch vụ bảo hành kém rất thất vọng không hoạt động ổn định quạt mát không đáng tiền rò rỉ nước đóng tuyết nhanh,1
làm lạnh chậm vật liệu rẻ tiền có mùi khó chịu không đáng tiền rò rỉ nước thiết kế quá xấu công suất yếu rất thất vọng rò rỉ nước chất lượng quá tệ rò rỉ nước rò rỉ nước vật liệu rẻ tiền gây tiếng ồn lớn làm lạnh chậm tiêu thụ điện năng cao không làm việc đúng thiết kế quá xấu hỏng sau vài ngày đóng tuyết nhanh vật liệu rẻ tiền quá nóng khi sử dụng công suất yếu,1
sp sử dụng tốt ok nhưng khi sử dụng nguồn nước vào buổi sáng vẫn còn độ ph cao,0
chế độ chuyển đổi ngăn tủ dùng tốt thuận tiện sử dụng,0
thấy cũng ổn ok chưa có bất ổn chỗ nào ht,0
quạt mạnh êm,0
tôi đã mua sản phẩm này khi gắn lên tường trong phòng phát tiếng kêu như máy xay lúa tôi có gọi trung tâm bảo hành đmx cũng chả giải quyết được gì họ bắt di dời máy và bắt phải trả trăm ngàn tiền công quá thất vọng,0
không hoạt động ổn định đóng tuyết nhanh quạt mát đóng tuyết nhanh quá nóng khi sử dụng vật liệu rẻ tiền không hoạt động ổn định không hoạt động ổn định rất thất vọng làm lạnh chậm quá nóng khi sử dụng quá nóng khi sử dụng quạt mát rò rỉ nước có mùi khó chịu đóng tuyết nhanh quạt mát quạt quay kêu to có mùi khó chịu ồn ào khó chịu không đáng tiền,1
sản phẩm dùng tốt hoạt động ổn hài lòng,0
dịch vụ bảo hành kém không đáng tiền máy lạnh đóng tuyết nhanh làm lạnh chậm ồn ào khó chịu vật liệu rẻ tiền không làm việc đúng rất thất vọng không hoạt động ổn định rò rỉ nước gây tiếng ồn lớn tiêu thụ điện năng cao,1
